@timestamp,@billedDuration,@duration,@initDuration
2022-01-14 10:06:51.585,5502,5501.86,443.04
2022-01-14 10:19:01.694,5319,5318.41,445.18
2022-01-14 10:31:11.583,5720,5719.74,433.2
2022-01-14 10:43:24.961,5676,5675.78,447.66
2022-01-14 10:55:34.370,5253,5252.07,402.18
2022-01-14 11:07:46.640,5669,5668.72,442.2
2022-01-14 11:19:57.056,5699,5698.37,455.46
2022-01-14 11:32:07.879,5520,5519.71,445.03
2022-01-14 11:44:21.697,5387,5386.11,463.56
2022-01-14 11:56:31.128,5496,5495.4,439.88
2022-01-14 12:08:21.054,5575,5574.56,443.54
2022-01-14 12:20:33.941,5860,5859.38,464.76
2022-01-14 12:32:50.986,5295,5294.32,433.23
2022-01-14 12:45:03.984,5400,5399.08,465.12
2022-01-14 12:57:17.219,5572,5571.76,454.02
2022-01-14 13:09:33.068,5578,5577.21,481.73
2022-01-14 13:21:43.359,5344,5343.32,478.87
2022-01-14 13:33:57.831,5496,5495.5,447.9
2022-01-14 13:46:13.219,5638,5637.6,471.91
2022-01-14 13:58:26.835,6157,6156.98,448.66
2022-01-14 14:10:17.946,5475,5474.56,451.23
2022-01-14 14:22:32.605,5357,5356.85,425.06
2022-01-14 14:34:45.851,5497,5496.62,446.54
2022-01-14 14:46:59.363,5490,5489.77,459.9
2022-01-14 14:59:14.588,5540,5539.88,463.29
2022-01-14 15:11:05.491,5381,5380.66,436.37
2022-01-14 15:23:00.730,5629,5628.04,471.5
2022-01-14 15:34:54.777,5331,5330.44,423.76
2022-01-14 15:47:09.604,5776,5775.06,447.18
2022-01-14 15:59:21.056,5586,5585.97,464.14
2022-01-14 16:11:37.566,5800,5799.29,451.96
2022-01-14 16:23:53.227,5637,5636.68,450.31
2022-01-14 16:36:08.076,5301,5300.44,452.81
2022-01-14 16:48:21.256,5576,5575.72,442.53
2022-01-14 17:00:12.388,5817,5816.52,529.37
2022-01-14 17:12:28.908,5317,5316.72,469.53
2022-01-14 17:24:45.491,5638,5637.9,477.14
2022-01-14 17:36:58.672,5699,5698.72,467.19
2022-01-14 17:49:14.228,5691,5690.44,453.55
2022-01-14 18:01:30.866,5538,5537.97,449.46
2022-01-14 18:13:42.542,5734,5733.35,468.11
2022-01-14 18:25:58.533,5498,5497.72,466.62
2022-01-14 18:37:56.848,5474,5473.11,480.89
2022-01-14 18:50:12.923,5714,5713,505.1
2022-01-14 19:02:29.461,5834,5833.76,857.36
2022-01-14 19:14:47.629,5494,5493.41,436.48
2022-01-14 19:26:59.236,5679,5678.18,453.54
