@timestamp,@billedDuration,@duration,@initDuration
2022-01-14 10:06:57.821,4376,4375.59,447.35
2022-01-14 10:19:07.542,4639,4638.31,467.32
2022-01-14 10:31:17.764,4742,4741.91,466.95
2022-01-14 10:43:31.005,4631,4630.89,457.94
2022-01-14 10:55:40.251,4618,4617.49,445.03
2022-01-14 11:07:52.864,4576,4575.25,546.42
2022-01-14 11:20:02.781,4377,4376.72,464.61
2022-01-14 11:32:13.998,4431,4430.75,668.29
2022-01-14 11:44:27.328,4491,4490.2,426.38
2022-01-14 11:56:37.168,4248,4247.22,435.08
2022-01-14 12:08:26.835,4524,4523.84,449.83
2022-01-14 12:20:39.488,4277,4276.8,395.3
2022-01-14 12:32:56.829,4226,4225.21,434.1
2022-01-14 12:45:10.194,4654,4653.75,450.51
2022-01-14 12:57:23.000,4508,4507.56,446.12
2022-01-14 13:09:38.935,4532,4531.51,430.68
2022-01-14 13:21:49.732,4727,4726.76,470.6
2022-01-14 13:34:03.954,4574,4573.86,435.89
2022-01-14 13:46:19.206,4577,4576.75,444.88
2022-01-14 13:58:33.272,4760,4759.06,535.54
2022-01-14 14:10:24.148,4592,4591.49,440.41
2022-01-14 14:22:39.114,4776,4775.44,498.47
2022-01-14 14:34:52.004,4545,4544.47,481.51
2022-01-14 14:47:05.628,4818,4817.67,444.64
2022-01-14 14:59:20.385,4486,4485.12,442.48
2022-01-14 15:11:11.463,4514,4513.99,439.92
2022-01-14 15:23:07.183,4594,4593.73,444.94
2022-01-14 15:35:00.975,4473,4472.47,457.98
2022-01-14 15:47:15.875,4557,4556.59,441.36
2022-01-14 15:59:26.773,4512,4511.09,454.34
2022-01-14 16:11:43.136,4212,4211.28,456.75
2022-01-14 16:23:59.560,4498,4497.27,430.57
2022-01-14 16:36:14.126,4427,4426.49,451.91
2022-01-14 16:48:27.474,4541,4540.27,517.4
2022-01-14 17:00:18.179,4274,4273.47,504.41
2022-01-14 17:12:34.986,4300,4299.24,441.23
2022-01-14 17:24:51.552,4536,4535.95,434.56
2022-01-14 17:37:05.119,4658,4657.59,459.97
2022-01-14 17:49:20.260,4519,4518.63,441.29
2022-01-14 18:01:37.083,4498,4497.94,482.41
2022-01-14 18:13:48.847,4777,4776.39,461.54
2022-01-14 18:26:04.847,4607,4606.51,475.3
2022-01-14 18:38:03.049,4276,4275.5,363.15
2022-01-14 18:50:18.681,4456,4455.12,468.64
2022-01-14 19:02:35.631,4499,4498.19,437.03
2022-01-14 19:14:53.915,4679,4678.72,469.27
2022-01-14 19:27:05.311,4353,4352.61,462.81
