@timestamp,@billedDuration,@duration,@initDuration
2022-01-14 10:05:13.401,21785,21132.13,652.68
2022-01-14 10:17:28.918,20326,19656.96,668.25
2022-01-14 10:29:37.403,19585,18995.63,589.15
2022-01-14 10:41:50.261,22442,21816.96,624.91
2022-01-14 10:54:01.163,19619,19016.98,601.52
2022-01-14 11:06:11.009,20330,19720.49,609.34
2022-01-14 11:18:24.528,20982,20350.42,630.92
2022-01-14 11:30:33.374,20205,19492.84,712.05
2022-01-14 11:42:46.834,22075,21428.28,646.48
2022-01-14 11:54:57.533,19992,19383.05,608.75
2022-01-14 12:18:57.292,20252,19538.51,712.73
2022-01-14 12:31:13.459,23742,23089.46,651.78
2022-01-14 12:43:28.640,20628,20019.09,608.57
2022-01-14 12:55:40.656,19919,19257.99,660.96
2022-01-14 13:07:55.600,21992,21378.3,613.46
2022-01-14 13:20:08.954,19198,18656.6,541.29
2022-01-14 13:32:21.029,20655,20046.45,607.66
2022-01-14 13:44:37.192,22825,22191.62,633.16
2022-01-14 13:56:51.552,21834,21093.85,739.69
2022-01-14 14:20:54.217,19393,18747.34,645.43
2022-01-14 14:33:11.526,21443,20781.36,661.56
2022-01-14 14:45:23.585,20748,20053.49,693.96
2022-01-14 14:57:37.481,21183,20527.84,654.63
2022-01-14 15:45:33.397,21505,20826.79,677.43
2022-01-14 15:57:47.102,20837,20156.41,680.33
2022-01-14 16:10:01.082,23822,23185.48,636.19
2022-01-14 16:22:15.824,21637,21014.13,622.27
2022-01-14 16:34:31.971,21139,20480.78,658.21
2022-01-14 16:46:45.513,20513,19896.16,616.63
2022-01-14 17:10:52.325,23020,21479.55,1539.73
2022-01-14 17:23:08.651,23095,22422.04,672.71
2022-01-14 17:35:21.119,19096,18478.59,617.06
2022-01-14 17:47:39.794,22240,21579.27,660.55
2022-01-14 17:59:52.624,21579,20913.08,665.06
2022-01-14 18:12:07.201,19379,18750.51,627.96
2022-01-14 18:24:20.089,20910,20143.63,765.58
2022-01-14 18:48:35.291,21375,20495.38,879.14
2022-01-14 19:00:52.670,22786,21542.05,1243.91
2022-01-14 19:13:07.716,20846,19793.34,1052.4
2022-01-14 19:25:24.076,19598,18956.05,641.42
