@timestamp,@billedDuration,@duration,@initDuration
2022-01-14 10:06:25.080,15611,15610.88,564.04
2022-01-14 10:18:35.958,13075,13074.09,424.44
2022-01-14 10:30:46.288,13939,13938.92,502.44
2022-01-14 10:42:59.546,14096,14095.01,435.66
2022-01-14 10:55:09.734,14112,14111.81,442.45
2022-01-14 11:07:21.230,13732,13731.55,430.87
2022-01-14 11:19:32.265,13555,13554.75,423.62
2022-01-14 11:31:41.829,13898,13897.18,429.3
2022-01-14 11:43:56.313,13458,13457.43,456.96
2022-01-14 11:56:05.492,14078,14077.98,432.16
2022-01-14 12:07:55.339,13200,13199.63,448.12
2022-01-14 12:20:08.085,14236,14235.75,438.43
2022-01-14 12:32:25.282,13696,13695.93,425.84
2022-01-14 12:44:38.330,13901,13900.13,491.63
2022-01-14 12:56:52.264,14376,14375.36,451.47
2022-01-14 13:09:07.725,14299,14298.77,440.01
2022-01-14 13:21:18.936,13800,13799.6,467.95
2022-01-14 13:33:32.794,14325,14324.94,480.62
2022-01-14 13:45:48.281,14094,14093.98,459.73
2022-01-14 13:58:00.641,14099,14098.66,450.97
2022-01-14 14:09:52.855,13796,13795.81,438.37
2022-01-14 14:22:07.064,14734,14733.34,487.29
2022-01-14 14:34:21.624,13666,13665.47,468.57
2022-01-14 14:46:34.899,13479,13478.29,461.5
2022-01-14 14:58:47.819,13496,13495.17,468.32
2022-01-14 15:10:39.511,13536,13535.71,485.52
2022-01-14 15:22:35.131,14254,14253.68,452.41
2022-01-14 15:34:29.020,15169,15168.88,457.12
2022-01-14 15:46:44.443,15098,15097.52,446.12
2022-01-14 15:58:55.578,13666,13665.99,428.12
2022-01-14 16:11:11.074,13559,13558.77,435.16
2022-01-14 16:23:27.821,14236,14235.59,438.65
2022-01-14 16:35:42.369,14167,14166.83,454.61
2022-01-14 16:47:56.135,13747,13746.46,568.76
2022-01-14 16:59:46.504,14077,14076.85,437.27
2022-01-14 17:12:03.291,14031,14030.58,572.57
2022-01-14 17:24:17.980,12951,12950.78,440.13
2022-01-14 17:36:31.823,13374,13373.32,457.99
2022-01-14 17:48:49.123,13813,13812.72,453.31
2022-01-14 18:01:06.055,14280,14279.84,889.61
2022-01-14 18:13:16.516,14379,14378.37,451.65
2022-01-14 18:25:31.748,14359,14358.83,717.86
2022-01-14 18:37:29.515,14176,14175.9,482.14
2022-01-14 18:49:46.193,13752,13751.67,450.7
2022-01-14 19:02:02.433,13199,13198.72,437.27
2022-01-14 19:14:20.953,13618,13617.09,445.27
2022-01-14 19:26:34.118,13397,13396.6,433.45
