@timestamp,@billedDuration,@duration,@initDuration
2022-01-14 10:07:03.160,3860,3859.29,468.69
2022-01-14 10:19:12.770,3836,3835.85,463.26
2022-01-14 10:31:22.888,3918,3917.1,432.96
2022-01-14 10:43:36.240,4095,4094.69,449.39
2022-01-14 10:55:45.393,3954,3953.71,459.68
2022-01-14 11:07:58.231,3977,3976.85,445.03
2022-01-14 11:20:07.928,3924,3923.42,550.89
2022-01-14 11:32:19.843,3897,3896.8,429.52
2022-01-14 11:44:32.405,3638,3637.1,437
2022-01-14 11:56:42.488,3933,3932.97,429.09
2022-01-14 12:08:31.645,3514,3513.82,412.15
2022-01-14 12:20:44.691,3894,3893.2,472.35
2022-01-14 12:33:02.413,4010,4009.79,458.15
2022-01-14 12:45:15.466,3864,3863.9,455.39
2022-01-14 12:57:28.373,3956,3955.35,481.06
2022-01-14 13:09:44.088,3909,3908.58,447.4
2022-01-14 13:21:55.260,3932,3931.28,502.05
2022-01-14 13:34:09.472,4048,4047.92,428.82
2022-01-14 13:46:24.596,3838,3837.03,440.89
2022-01-14 13:58:38.595,4114,4113.42,440.38
2022-01-14 14:10:29.619,3741,3740.25,440.88
2022-01-14 14:22:44.590,4139,4138.76,572.62
2022-01-14 14:34:57.256,3952,3951.31,439.79
2022-01-14 14:47:11.131,3876,3875.68,460.32
2022-01-14 14:59:25.415,3902,3901.4,459.55
2022-01-14 15:11:16.218,3367,3366.92,420.71
2022-01-14 15:23:12.850,3933,3932.91,479.54
2022-01-14 15:35:06.492,3983,3982.15,484.94
2022-01-14 15:47:21.083,3812,3811.3,466.69
2022-01-14 15:59:32.271,3938,3937.08,468.27
2022-01-14 16:11:48.938,3940,3939.54,512.43
2022-01-14 16:24:05.526,4053,4052.41,458.86
2022-01-14 16:36:19.691,3860,3859.69,428.96
2022-01-14 16:48:33.007,3964,3963.79,471.29
2022-01-14 17:00:23.618,3996,3995.26,489.52
2022-01-14 17:12:40.259,3807,3806.35,463.7
2022-01-14 17:24:56.526,3635,3634.86,461.61
2022-01-14 17:37:10.780,3978,3977.48,501.52
2022-01-14 17:49:25.961,4071,4070.66,514.84
2022-01-14 18:01:42.547,3974,3973.13,448.64
2022-01-14 18:13:54.210,3973,3972.41,460.75
2022-01-14 18:26:10.727,4034,4033.46,436.09
2022-01-14 18:38:08.291,3821,3820.02,466.78
2022-01-14 18:50:24.561,3936,3935.18,479.03
2022-01-14 19:02:41.263,3858,3857.73,478.81
2022-01-14 19:14:59.154,3740,3739.48,433.14
2022-01-14 19:27:10.835,4039,4038.88,517.3
