@timestamp,@billedDuration,@duration,@initDuration
2022-01-09 16:29:01.819,974,973.09,437.03
2022-01-09 16:39:08.949,991,990.87,449.74
2022-01-09 16:49:29.621,959,958.09,438.52
2022-01-09 16:59:36.849,963,962.09,438
2022-01-09 17:09:57.709,965,964.61,443.24
2022-01-09 17:20:18.410,974,973.67,435.47
2022-01-09 17:30:38.542,974,973.34,440.55
2022-01-09 17:40:59.144,953,952.93,431.1
2022-01-09 17:51:18.925,992,991.64,443.29
2022-01-09 18:01:26.622,973,972.44,444.1
2022-01-09 18:11:47.778,1015,1014.8,447.25
2022-01-09 18:22:10.421,983,982.01,446.58
2022-01-09 18:32:29.869,964,963.66,444.85
2022-01-09 18:42:50.012,923,922.05,416.4
2022-01-09 18:53:10.945,1005,1004.71,464.29
2022-01-09 19:03:31.265,979,978.09,446.1
2022-01-09 19:13:51.034,960,959.73,437.91
2022-01-09 19:24:11.869,971,970.68,445.76
2022-01-09 19:34:32.364,971,970.64,437.44
2022-01-09 19:44:39.591,1005,1004.92,453.82
2022-01-09 19:54:58.710,967,966.9,438.52
2022-01-09 20:05:19.706,944,943.99,433.91
2022-01-09 20:15:42.621,983,982.88,450.25
2022-01-09 20:26:03.119,959,958.16,432.13
2022-01-09 20:36:24.264,1008,1007.46,444.58
2022-01-09 20:46:45.170,993,992.44,446.75
2022-01-09 20:56:52.826,976,975.45,445.69
2022-01-09 21:07:13.988,985,984.22,455.07
2022-01-09 21:17:34.322,973,972.21,437.72
2022-01-09 21:27:55.719,1001,1000.92,458.12
2022-01-09 21:38:15.539,992,991.84,450.31
2022-01-09 21:48:36.145,988,987.3,441.43
2022-01-09 21:58:56.652,976,975.84,442.13
2022-01-09 22:09:17.409,991,990.2,454.73
2022-01-09 22:19:37.671,964,963.02,438.88
2022-01-09 22:29:44.668,968,967.21,443.65
2022-01-09 22:40:03.326,972,971.91,440.34
2022-01-09 22:50:24.565,975,974.06,434.42
2022-01-09 23:00:45.055,969,968.12,437.82
2022-01-09 23:11:05.963,952,951.89,435.22
2022-01-09 23:21:26.227,963,962.22,441.09
2022-01-09 23:31:46.526,1003,1002.06,459.39
2022-01-09 23:42:07.965,1000,999.57,448.2
2022-01-09 23:52:32.390,963,962.45,450.67
2022-01-10 00:02:38.913,959,958.74,437.51
2022-01-10 00:12:59.122,969,968.43,437.55
2022-01-10 00:23:19.673,980,979.6,448.97
2022-01-10 00:33:40.642,1018,1017.66,450.88
2022-01-10 00:44:01.244,956,955.7,444.6
2022-01-10 00:54:21.020,1000,999.06,453.14
2022-01-10 01:04:41.726,1027,1026.95,466.48
2022-01-10 01:15:02.148,986,985.78,438.64
2022-01-10 01:25:21.970,1009,1008.94,458.77
2022-01-10 01:35:42.454,997,996.94,448
2022-01-10 01:46:02.430,961,960.32,433.07
2022-01-10 01:56:23.122,972,971.4,441.64
2022-01-10 02:06:42.805,1005,1004.14,460.62
2022-01-10 02:17:04.213,982,981.34,435.06
