Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/default/app_lambda_250/,5389,0,140.0,550.747265524399,96.59149999970396,9293.116207999994,17.0,0.6415714343332869,0.0,140,150,170,200,1300,3800,6000,6700,7300,9300,9300
,Aggregated,5389,0,140.0,550.747265524399,96.59149999970396,9293.116207999994,17.0,0.6415714343332869,0.0,140,150,170,200,1300,3800,6000,6700,7300,9300,9300
