Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/default/app_lambda_250/,80,12,17000.0,14838.683130263194,12.53379199988558,20263.180834001105,14.45,0.0016464858309524185,0.0002469728746428628,17000,18000,18000,18000,19000,20000,20000,20000,20000,20000,20000
,Aggregated,80,12,17000.0,14838.683130263194,12.53379199988558,20263.180834001105,14.45,0.0016464858309524185,0.0002469728746428628,17000,18000,18000,18000,19000,20000,20000,20000,20000,20000,20000
