Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/default/app_lambda_image/,6602,0,93,104.23104172962593,66.87016700016102,2143.409875000003,17.0,0.8994290245831233,0.0,93,96,100,110,120,190,220,270,600,2100,2100
,Aggregated,6602,0,93,104.23104172962593,66.87016700016102,2143.409875000003,17.0,0.8994290245831233,0.0,93,96,100,110,120,190,220,270,600,2100,2100
