Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/default/app_lambda_250/,25,5,5500.0,4567.52281999997,10.7875409994449,6898.096834000171,13.6,0.0017222703539403563,0.00034445407078807127,5500,5700,5800,5900,6000,6200,6900,6900,6900,6900,6900
,Aggregated,25,5,5500.0,4567.52281999997,10.7875409994449,6898.096834000171,13.6,0.0017222703539403563,0.00034445407078807127,5500,5700,5800,5900,6000,6200,6900,6900,6900,6900,6900
