@timestamp,@billedDuration,@duration,@initDuration,,,,
19:21.1,423,245.36,176.75,,,,
29:22.1,422,252.98,168.45,,,,
39:23.6,427,253.06,173.32,,,,
19:26.5,425,260.87,163.34,,,,
29:27.3,433,261.21,171.26,,,,
39:28.2,422,249.21,172.63,,,,
59:30.9,431,253.31,176.98,,,,
09:32.1,427,261.05,165.68,,,,
,,,,,,426.25,432.3
