@timestamp,@billedDuration,@duration,@initDuration
44565.96862,201,200.33,
44565.96863,171,170.85,
44565.96865,184,183.54,
44565.96867,153,152.64,
44565.96869,161,160.17,
44565.96871,159,158.44,
44565.96873,150,149.88,
44565.96874,156,155.24,
44565.96876,217,216.73,
44565.96878,149,148.07,
44565.9688,161,160.03,
44565.96882,218,217.06,
44565.96884,176,175.41,
44565.96886,220,219.29,
44565.96887,154,153.45,
44565.96889,157,156.04,
44565.96891,192,192,
44565.96893,161,160.88,
44565.96895,159,158.55,
44565.96897,171,170.33,
44565.96899,217,216.64,
44565.96901,154,153.08,
44565.96902,156,155.18,
44565.96904,154,153.58,
44565.96906,217,216.91,
44565.96908,194,193.11,
44565.96914,175,174.43,
44565.96916,150,149.21,
44565.96917,154,153.19,
44565.96919,161,160.44,
44565.96921,154,153.43,
44565.96923,205,204.54,
44565.96925,157,156.3,
44565.96926,151,150.31,
44565.96928,197,196.75,
44565.9693,159,158.79,
44565.96932,158,157.62,
44565.96934,213,212.97,
44565.96936,165,164.72,
44565.96938,171,170.45,
44565.96939,175,174.8,
44565.96942,156,156,
44565.96944,158,157.89,
44565.96946,184,183.9,
44565.96948,156,155.12,
44565.9695,205,204.91,
44565.96952,159,158.1,
44565.96954,158,157.65,
44565.96955,157,156.08,
44565.96957,212,211.66,
44565.96959,154,153.6,
44565.96961,172,171.3,
44565.96963,173,172.06,
44565.96965,159,158.49,
44565.96966,214,213.24,
44565.96968,154,153.88,
44565.9697,159,158.38,
44565.96972,195,194.65,
44565.96974,201,200.77,
44565.96976,217,216.67,
44565.96978,156,155.64,
44565.96979,174,173.99,
44565.96981,175,174.4,
44565.96983,149,148.06,
44565.96985,202,201.13,
44565.96987,163,162.54,
44565.96989,212,211.09,
44565.96991,175,174.27,
44565.96992,147,146.49,
44565.96994,163,162.75,
44565.96996,171,170.69,
44565.96998,218,217.11,
44565.97,160,159.32,
44565.97002,144,143,
44565.97004,155,154.72,
44565.97005,149,148.46,
44565.97007,157,156.94,
44565.97009,196,195.98,
44565.97011,193,192.95,
44565.97013,218,217.5,
44565.97015,156,155.31,
44565.97017,184,183.21,
44565.97019,163,162.87,
44565.9702,159,158.03,
44565.97022,174,173.02,
44565.97024,176,175.97,
44565.97026,150,149.23,
44565.97028,154,153.51,
44565.97029,152,151.37,
44565.97031,150,149.94,
44565.97033,157,156.31,
44565.97035,160,159.68,
44565.97037,161,160.37,
44565.97038,152,151.01,
44565.9704,185,184.41,
44565.97042,176,175.26,
44565.97044,161,160.02,
44565.97046,202,201.19,
44565.97048,202,201.03,
44565.9705,218,217.64,
44565.97051,160,159.35,
44565.97053,154,153.52,
44565.97055,179,178.56,
44565.97057,159,158.8,
44565.97059,147,146.81,
44565.97061,166,165.43,
44565.97063,197,196.6,
44565.97065,159,158.83,
44565.97067,192,191.72,
44565.97068,156,155.35,
44565.9707,178,177.76,
44565.97072,154,153.94,
44565.97074,215,214.51,
44565.97076,176,175.74,
44565.97078,159,158.62,
44565.9708,158,157.01,
44565.97082,153,152.27,
44565.97083,154,153.54,
44565.97085,157,156.2,
44565.97087,167,166.5,
44565.97089,193,192.82,
44565.97091,150,149.58,
44565.97093,215,214.9,
44565.97094,181,180.49,
44565.97096,179,178.54,
44565.97101,161,160.04,
44565.97103,215,214.16,
44565.97105,154,153.39,
44565.97107,192,191.61,
44565.97109,179,178.87,
44565.97111,163,162.08,
44565.97112,155,154.11,
44565.97114,217,216.61,
44565.97116,233,232.08,
44565.97118,217,216.89,
44565.9712,177,176.39,
44565.97125,162,161.72,
44565.97127,211,210.2,
44565.97128,163,162.31,
44565.9713,178,177.02,
44565.97132,214,213.51,
44565.97138,153,152.75,
44565.9714,178,177.86,
44565.97141,162,161,
44565.97143,183,182.3,
44565.97145,161,160.52,
44565.97147,171,170.64,
44565.97149,196,195.13,
44565.97151,193,192.14,
44565.97153,206,205.81,
44565.97155,188,187.84,
44565.97156,155,154.34,
44565.97158,179,178.86,
44565.9716,157,156.22,
44565.97162,213,212.76,
44565.97164,163,162.48,
44565.97165,222,221.05,
44565.97167,161,160.69,
44565.97169,155,154.28,
44565.97171,161,160.25,
44565.97174,167,166.02,
44565.97178,228,227.87,
44565.9718,168,167.45,
44565.97182,160,159.35,
44565.97184,155,154.94,
44565.97186,161,160.94,
44565.97188,163,162.12,
44565.97189,179,178.2,
44565.97191,159,158.3,
44565.97193,155,154.03,
44565.97195,154,153.66,
44565.97197,156,155.08,
44565.97199,194,193.79,
44565.972,221,220.84,
44565.97202,161,160.87,
44565.97204,205,204.6,
44565.97206,179,178.67,
44565.97208,149,148.53,
44565.9721,165,164.08,
44565.97212,159,158.45,
44565.97213,194,193.65,
44565.97215,160,159.51,
44565.97218,220,219.28,
44565.9722,158,158,
44565.97222,160,159.83,
44565.97224,159,158.66,
44565.97226,150,149.51,
44565.97228,160,159,
44565.97229,218,217.46,
44565.97231,164,163.17,
44565.97233,154,153.92,
44565.97235,210,209.18,
44565.97237,180,179.81,
44565.97238,155,154.84,
44565.9724,147,146.49,
44565.97242,159,158.1,
44565.97244,153,152.58,
44565.97246,150,149.64,
44565.97248,240,239.33,
44565.97249,147,146.13,
44565.97251,151,150.42,
44565.97253,241,240.25,
44565.97255,158,157.51,
44565.97257,183,182.35,
44565.97259,164,163.57,
44565.97261,162,161.96,
44565.97263,155,154.93,
44565.97265,159,158.49,
44565.97267,156,155.99,
44565.97269,216,215.59,
44565.97271,214,213.84,
44565.97273,180,179.89,
44565.97275,155,154.41,
44565.97277,161,160.05,
44565.97278,160,159.36,
44565.9728,146,145.84,
44565.97282,159,158.33,
44565.97284,143,142.27,
44565.97286,214,213.38,
44565.97288,207,206.22,
44565.9729,145,144.02,
44565.97292,218,217.19,
44565.97294,163,162.94,
44565.97296,223,222.17,
44565.97298,145,144.06,
44565.973,163,162.17,
44565.97301,180,179.08,
44565.97303,156,155.69,
44565.97305,164,163.74,
44565.97307,163,162.42,
44565.97309,154,153.61,
44565.9731,177,176.05,
44565.97313,236,235.18,
44565.97314,160,159.08,
44565.97316,155,154.73,
44565.97318,148,147.13,
44565.9732,160,159.45,
44565.97322,148,147.24,
44565.97323,172,171,
44565.97325,160,159.46,
44565.97327,183,182.61,
44565.97329,183,182.37,
44565.97334,167,166.52,
44565.97335,233,232.13,
44565.97337,160,159.35,
44565.97339,205,204.38,
44565.97342,215,214.13,
44565.97343,163,162.25,
44565.97345,159,158.61,
44565.97347,225,224.29,
44565.97349,153,152.2,
44565.97351,179,178.5,
44565.97353,222,221.01,
44565.97355,158,157.58,
44565.97357,158,157.56,
44565.97359,150,149.68,
44565.9736,177,176.69,
44565.97362,207,206.95,
44565.97364,177,176.88,
44565.97366,172,171.4,
44565.97368,161,160.57,
44565.9737,217,216.87,
44565.97371,168,167.99,
44565.97373,154,153.92,
44565.97375,160,159.87,
44565.97377,191,190.02,
44565.97379,162,161.43,
44565.97381,162,161.98,
44565.97383,279,278.38,
44565.97385,171,170.2,
44565.97388,221,220.89,
44565.97389,164,163.56,
44565.97391,176,175.12,
44565.97393,179,178.4,
44565.97395,160,159.86,
44565.974,175,174.14,
44565.97402,163,162.39,
44565.97404,162,161.66,
44565.97406,162,161.57,
44565.97407,211,210.2,
44565.97409,194,193.86,
44565.97411,165,164.21,
44565.97413,180,179.65,
44565.97415,177,176.04,
44565.97417,159,158.27,
44565.97419,224,223.28,
44565.97421,205,204.17,
44565.97422,157,156.23,
44565.97424,151,150.35,
44565.97426,160,159.32,
44565.97428,202,201.45,
44565.9743,163,162.47,
44565.97432,217,216.86,
