@timestamp,@billedDuration,@duration,@maxMemoryUsed,@in
2021-11-25 16:46:38.660,37,36.95,202000000,
2021-11-25 16:46:39.760,44,43.47,202000000,
2021-11-25 16:46:40.941,88,87.48,202000000,
2021-11-25 16:46:42.040,36,35.48,202000000,
2021-11-25 16:46:43.143,36,35.8,202000000,
2021-11-25 16:46:44.280,64,63.22,202000000,
2021-11-25 16:46:45.400,68,67.43,202000000,
2021-11-25 16:46:46.460,33,32.15,202000000,
2021-11-25 16:46:47.563,32,31.74,202000000,
2021-11-25 16:46:48.680,28,27.5,202000000,
2021-11-25 16:46:49.780,46,45.32,202000000,
2021-11-25 16:46:50.882,44,43.46,202000000,
2021-11-25 16:46:51.981,34,33.23,202000000,
2021-11-25 16:46:53.104,50,49.92,202000000,
2021-11-25 16:46:54.203,44,43.44,202000000,
2021-11-25 16:46:55.320,44,43.85,202000000,
2021-11-25 16:46:56.443,36,35.7,202000000,
2021-11-25 16:46:57.562,44,43.52,202000000,
2021-11-25 16:46:58.700,63,62.64,202000000,
2021-11-25 16:46:59.800,45,44.49,202000000,
2021-11-25 16:47:00.901,36,35.86,202000000,
2021-11-25 16:47:02.000,33,32.36,202000000,
2021-11-25 16:47:03.100,47,46.19,202000000,
2021-11-25 16:47:04.240,67,66.88,202000000,
2021-11-25 16:47:05.320,37,36.48,202000000,
2021-11-25 16:47:06.422,32,31.32,202000000,
2021-11-25 16:47:07.520,33,32.49,202000000,
2021-11-25 16:47:08.620,47,46.05,202000000,
2021-11-25 16:47:09.803,79,78.84,202000000,
2021-11-25 16:47:10.904,33,32.34,202000000,
2021-11-25 16:47:12.002,36,35.83,202000000,
2021-11-25 16:47:13.100,40,39.54,202000000,
2021-11-25 16:47:14.240,83,82.9,202000000,
2021-11-25 16:47:15.323,40,39.49,202000000,
2021-11-25 16:47:16.423,40,39.49,202000000,
2021-11-25 16:47:17.523,36,35.51,202000000,
2021-11-25 16:47:18.660,75,74.91,202000000,
2021-11-25 16:47:19.780,75,74.59,202000000,
2021-11-25 16:47:20.862,40,39.5,202000000,
2021-11-25 16:47:21.960,36,35.71,202000000,
2021-11-25 16:47:23.043,32,31.55,202000000,
2021-11-25 16:47:24.141,34,33.33,202000000,
2021-11-25 16:47:25.240,36,35.54,202000000,
2021-11-25 16:47:26.342,48,47.29,202000000,
2021-11-25 16:47:27.460,45,44.4,202000000,
2021-11-25 16:47:28.644,73,72.28,202000000,
2021-11-25 16:47:29.740,37,36.79,202000000,
2021-11-25 16:47:30.842,36,35.55,202000000,
2021-11-25 16:47:31.960,52,51.48,202000000,
2021-11-25 16:47:33.043,40,39.36,202000000,
2021-11-25 16:47:34.160,48,47.22,202000000,
2021-11-25 16:47:35.242,32,31.38,202000000,
2021-11-25 16:47:36.343,41,40.11,202000000,
2021-11-25 16:47:37.442,38,37.58,202000000,
2021-11-25 16:47:38.580,67,66.49,202000000,
2021-11-25 16:47:39.663,36,35.34,202000000,
2021-11-25 16:47:40.761,32,31.6,202000000,
2021-11-25 16:47:41.861,33,32.16,202000000,
2021-11-25 16:47:42.962,40,39.59,202000000,
2021-11-25 16:47:44.080,64,63.4,202000000,
2021-11-25 16:47:45.243,73,72.46,202000000,
2021-11-25 16:47:46.340,33,32.2,202000000,
2021-11-25 16:47:47.443,36,35.72,202000000,
2021-11-25 16:47:48.540,37,36.66,202000000,
2021-11-25 16:47:49.643,33,32.24,202000000,
2021-11-25 16:47:50.743,40,39.21,202000000,
2021-11-25 16:47:51.860,45,44.02,202000000,
2021-11-25 16:47:52.960,32,31.79,202000000,
2021-11-25 16:47:54.163,93,92.49,202000000,
2021-11-25 16:47:55.262,37,36.51,202000000,
2021-11-25 16:47:56.361,33,32.35,202000000,
2021-11-25 16:47:57.462,36,35.4,202000000,
2021-11-25 16:47:58.560,34,33.07,202000000,
