Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/default/app_lambda_image/,127,0,300.0,1575.8679868503775,193.8644580000073,24833.535499999998,17.0,0.01636323496524201,0.0,300,310,370,410,4700,11000,14000,14000,25000,25000,25000
,Aggregated,127,0,300.0,1575.8679868503775,193.8644580000073,24833.535499999998,17.0,0.01636323496524201,0.0,300,310,370,410,4700,11000,14000,14000,25000,25000,25000
