@timestamp,@duration,@initDuration
2022-01-18 01:29:00.044,2.28,
2022-01-18 01:29:06.136,10.87,
2022-01-18 01:29:10.125,2.5,
2022-01-18 01:29:14.278,4.4,
2022-01-18 01:29:18.933,2.1,
2022-01-18 01:29:22.621,2.75,
2022-01-18 01:29:27.976,16.67,
2022-01-18 01:29:31.627,2.09,
2022-01-18 01:29:35.658,2.71,
2022-01-18 01:29:41.393,2.07,
2022-01-18 01:29:46.205,2.76,
2022-01-18 01:29:52.296,14.12,
2022-01-18 01:29:57.260,2.46,
2022-01-18 01:30:03.291,1.94,
2022-01-18 01:30:06.558,2.23,
2022-01-18 01:30:10.691,1.98,
2022-01-18 01:30:15.314,2.17,
2022-01-18 01:30:19.433,1.98,
2022-01-18 01:30:22.740,1.84,
2022-01-18 01:30:27.970,2.39,
2022-01-18 01:30:33.288,2.16,
2022-01-18 01:30:37.989,2.24,
2022-01-18 01:30:42.711,1.9,
2022-01-18 01:30:48.928,2.51,
2022-01-18 01:30:54.723,2.08,
2022-01-18 01:30:58.914,1.98,
2022-01-18 01:31:03.034,2.73,
2022-01-18 01:31:07.275,4.99,
2022-01-18 01:31:12.408,2.52,
2022-01-18 01:31:18.611,2.07,
2022-01-18 01:31:24.214,3.22,
2022-01-18 01:31:27.717,1.98,
2022-01-18 01:31:31.458,2.21,
2022-01-18 01:31:35.862,2.08,
2022-01-18 01:31:40.750,2.7,
2022-01-18 01:31:46.391,1.98,
2022-01-18 01:31:53.437,2.09,
2022-01-18 01:31:58.834,2.55,
2022-01-18 01:32:05.244,2.05,
2022-01-18 01:32:09.605,2.24,
2022-01-18 01:32:18.009,1.89,
2022-01-18 01:32:22.660,2.33,
2022-01-18 01:32:27.776,2.51,
2022-01-18 01:32:33.332,2.4,
2022-01-18 01:32:37.434,2.05,
2022-01-18 01:32:41.589,2.4,
2022-01-18 01:32:45.167,1.82,
2022-01-18 01:32:50.541,2.38,
2022-01-18 01:32:56.246,1.95,
2022-01-18 01:33:01.577,8.76,
2022-01-18 01:33:06.395,1.88,
2022-01-18 01:33:13.049,2.38,
2022-01-18 01:33:18.121,2.03,
2022-01-18 01:33:23.463,2.2,
2022-01-18 01:33:27.772,2.06,
2022-01-18 01:33:31.622,2.44,
2022-01-18 01:33:36.075,2.43,
2022-01-18 01:33:42.070,3.86,
2022-01-18 01:33:46.098,2.8,
2022-01-18 01:33:51.013,2.29,
2022-01-18 01:33:54.839,2.26,
2022-01-18 01:33:58.603,2.13,
2022-01-18 01:34:04.169,2.36,
2022-01-18 01:34:12.322,1.96,
2022-01-18 01:34:17.274,2.23,
2022-01-18 01:34:20.886,1.91,
2022-01-18 01:34:24.936,2.37,
2022-01-18 01:34:28.844,1.84,
2022-01-18 01:34:36.469,2.11,
2022-01-18 01:34:41.703,2.07,
2022-01-18 01:34:46.336,2.13,
2022-01-18 01:34:51.444,1.93,
2022-01-18 01:34:55.495,2.46,
2022-01-18 01:35:00.566,2.18,
2022-01-18 01:35:05.129,2.11,
2022-01-18 01:35:10.771,2.42,
2022-01-18 01:35:16.011,1.76,
2022-01-18 01:35:22.209,2.52,
2022-01-18 01:35:26.580,1.84,
