@timestamp,@duration,@initDuration
2022-01-18 01:29:04.963,3.93,
2022-01-18 01:29:08.842,35.3,
2022-01-18 01:29:13.223,2.61,
2022-01-18 01:29:17.935,1.92,
2022-01-18 01:29:21.557,2.33,
2022-01-18 01:29:26.921,1.98,
2022-01-18 01:29:30.623,12.97,
2022-01-18 01:29:34.635,1.9,
2022-01-18 01:29:39.133,2.26,
2022-01-18 01:29:45.176,1.85,
2022-01-18 01:29:50.143,108.81,
2022-01-18 01:29:56.083,21.52,
2022-01-18 01:30:02.063,30.02,
2022-01-18 01:30:05.587,1.87,
2022-01-18 01:30:09.686,2.76,
2022-01-18 01:30:14.217,1.9,
2022-01-18 01:30:18.463,16.46,
2022-01-18 01:30:21.762,1.85,
2022-01-18 01:30:26.988,1.9,
2022-01-18 01:30:32.285,2.34,
2022-01-18 01:30:37.023,1.79,
2022-01-18 01:30:41.682,2.28,
2022-01-18 01:30:46.471,2.64,
2022-01-18 01:30:53.653,1.7,
2022-01-18 01:30:57.911,1.79,
2022-01-18 01:31:01.675,2.3,
2022-01-18 01:31:06.002,1.83,
2022-01-18 01:31:11.363,36.04,
2022-01-18 01:31:17.593,1.98,
2022-01-18 01:31:22.646,2.5,
2022-01-18 01:31:26.712,1.89,
2022-01-18 01:31:30.477,2.14,
2022-01-18 01:31:34.841,1.85,
2022-01-18 01:31:39.765,2.34,
2022-01-18 01:31:44.202,2.23,
2022-01-18 01:31:51.726,1.75,
2022-01-18 01:31:57.422,12.23,
2022-01-18 01:32:04.283,2.01,
2022-01-18 01:32:08.634,2.33,
2022-01-18 01:32:16.996,2.03,
2022-01-18 01:32:21.682,5.11,
2022-01-18 01:32:26.806,12.69,
2022-01-18 01:32:32.343,7.84,
2022-01-18 01:32:36.523,21.35,
2022-01-18 01:32:40.583,2.36,
2022-01-18 01:32:43.922,2.45,
2022-01-18 01:32:49.533,2,
2022-01-18 01:32:55.219,2.96,
2022-01-18 01:32:59.484,1.68,
2022-01-18 01:33:05.404,2.05,
2022-01-18 01:33:12.057,1.88,
2022-01-18 01:33:16.816,1.95,
2022-01-18 01:33:22.281,2.05,
2022-01-18 01:33:26.777,1.87,
2022-01-18 01:33:30.545,2.22,
2022-01-18 01:33:35.097,1.84,
2022-01-18 01:33:40.742,2.54,
2022-01-18 01:33:45.123,13.92,
2022-01-18 01:33:49.982,2.16,
2022-01-18 01:33:53.851,1.87,
2022-01-18 01:33:57.630,2.01,
2022-01-18 01:34:02.985,1.87,
2022-01-18 01:34:10.967,2.09,
2022-01-18 01:34:15.962,1.89,
2022-01-18 01:34:19.948,2.27,
2022-01-18 01:34:23.894,2.29,
2022-01-18 01:34:27.842,2.65,
2022-01-18 01:34:35.099,2.01,
2022-01-18 01:34:40.705,2.11,
2022-01-18 01:34:45.366,2.09,
2022-01-18 01:34:49.984,32.07,
2022-01-18 01:34:54.516,1.99,
2022-01-18 01:34:59.582,7.72,
2022-01-18 01:35:04.169,1.82,
2022-01-18 01:35:09.722,12.52,
2022-01-18 01:35:14.713,1.88,
2022-01-18 01:35:21.216,2.19,
2022-01-18 01:35:25.552,1.95,
2022-01-18 01:35:29.462,2.3,
2022-01-18 01:35:33.622,1.99,
2022-01-18 01:35:38.174,2.14,
2022-01-18 01:35:42.318,1.83,
2022-01-18 01:35:47.363,2.45,
2022-01-18 01:35:52.176,2.02,
2022-01-18 01:35:55.938,2.25,
2022-01-18 01:36:01.622,2.43,
2022-01-18 01:36:07.866,2.36,
2022-01-18 01:36:13.203,19.8,
2022-01-18 01:36:18.642,2.38,
2022-01-18 01:36:23.220,1.97,
2022-01-18 01:36:27.046,2.29,
2022-01-18 01:36:31.512,2.21,
2022-01-18 01:36:34.733,2.14,
2022-01-18 01:36:40.983,1.98,
2022-01-18 01:36:46.338,2.1,
2022-01-18 01:36:50.888,2,
2022-01-18 01:36:54.463,10.95,
2022-01-18 01:36:58.159,1.84,
2022-01-18 01:37:02.042,6.97,
2022-01-18 01:37:05.848,2.67,
2022-01-18 01:37:13.208,1.87,
2022-01-18 01:37:17.784,2.11,
2022-01-18 01:37:25.684,1.78,
2022-01-18 01:37:30.213,2.47,
2022-01-18 01:37:35.462,2.72,
2022-01-18 01:37:40.043,1.85,
2022-01-18 01:37:44.101,2.18,
2022-01-18 01:37:48.982,4.1,
2022-01-18 01:37:53.662,2.49,
2022-01-18 01:37:58.582,8.71,
2022-01-18 01:38:03.495,2.06,
2022-01-18 01:38:09.472,2.01,
2022-01-18 01:38:13.697,2.24,
2022-01-18 01:38:19.828,1.99,
2022-01-18 01:38:24.402,2.54,
2022-01-18 01:38:28.280,2.06,
2022-01-18 01:38:34.343,7.67,
2022-01-18 01:38:38.070,1.77,
2022-01-18 01:38:41.203,1.75,
2022-01-18 01:38:44.869,1.79,
2022-01-18 01:38:49.810,1.88,
2022-01-18 01:38:53.459,1.78,
2022-01-18 01:38:57.828,1.85,
2022-01-18 01:39:03.063,1.84,
2022-01-18 01:39:07.082,2.45,
2022-01-18 01:39:12.130,1.85,
2022-01-18 01:39:16.705,2.34,
2022-01-18 01:39:22.097,2.14,
2022-01-18 01:39:27.443,2.36,
2022-01-18 01:39:31.163,1.85,
2022-01-18 01:39:35.862,5.86,
2022-01-18 01:39:41.738,1.84,
2022-01-18 01:39:49.244,4.19,
2022-01-18 01:39:53.523,120.08,
2022-01-18 01:40:03.303,44.25,
2022-01-18 01:40:07.843,58.96,
2022-01-18 01:40:12.482,122.94,
2022-01-18 01:40:20.162,23.91,
2022-01-18 01:40:23.839,2.08,
2022-01-18 01:40:28.764,1.82,
2022-01-18 01:40:34.348,2.2,
2022-01-18 01:40:38.303,37.82,
2022-01-18 01:40:43.606,2.13,
2022-01-18 01:40:48.218,1.89,
2022-01-18 01:40:53.482,2.18,
2022-01-18 01:40:58.124,1.72,
2022-01-18 01:41:03.464,2.33,
2022-01-18 01:41:08.433,1.87,
2022-01-18 01:41:12.655,2.15,
2022-01-18 01:41:16.832,1.71,
2022-01-18 01:41:21.883,10.44,
2022-01-18 01:41:26.522,2.21,
2022-01-18 01:41:30.525,1.97,
2022-01-18 01:41:34.915,1.86,
2022-01-18 01:41:39.310,2.19,
2022-01-18 01:41:45.058,1.76,
2022-01-18 01:41:52.448,1.73,
2022-01-18 01:41:56.641,1.75,
2022-01-18 01:42:02.310,2,
2022-01-18 01:42:09.153,1.84,
2022-01-18 01:42:15.806,2.12,
2022-01-18 01:42:21.994,1.73,
2022-01-18 01:42:28.309,2.23,
2022-01-18 01:42:32.155,1.86,
2022-01-18 01:42:35.722,6.45,
2022-01-18 01:42:39.561,1.8,
2022-01-18 01:42:46.083,2.11,
2022-01-18 01:42:50.588,3.11,
2022-01-18 01:42:56.022,9.22,
2022-01-18 01:42:59.345,1.86,
2022-01-18 01:43:04.683,94.74,
2022-01-18 01:43:09.003,37.13,
2022-01-18 01:43:13.584,27.42,
2022-01-18 01:43:19.742,48.55,
2022-01-18 01:43:25.482,77.19,
2022-01-18 01:43:29.343,64.93,
2022-01-18 01:43:34.162,58.74,
2022-01-18 01:43:39.662,1.73,
2022-01-18 01:43:43.462,91.46,
2022-01-18 01:43:49.002,19.29,
2022-01-18 01:43:55.343,54,
2022-01-18 01:43:59.526,125.47,
2022-01-18 01:44:04.082,32.91,
2022-01-18 01:44:07.683,53.77,
2022-01-18 01:44:11.663,87.1,
2022-01-18 01:44:18.142,31.99,
2022-01-18 01:44:24.103,27.4,
2022-01-18 01:44:30.803,106.75,
2022-01-18 01:44:35.783,31.9,
2022-01-18 01:44:42.042,41.49,
2022-01-18 01:44:46.503,106.19,
2022-01-18 01:44:51.944,90.65,
2022-01-18 01:44:58.482,19.3,
2022-01-18 01:45:03.742,48.86,
2022-01-18 01:45:08.402,139.14,
2022-01-18 01:45:12.902,66.4,
2022-01-18 01:45:17.463,22.82,
2022-01-18 01:45:26.602,22.36,
2022-01-18 01:45:30.782,20.99,
2022-01-18 01:45:35.662,85.6,
2022-01-18 01:45:40.762,19.07,
2022-01-18 01:45:44.603,39.08,
2022-01-18 01:45:49.562,24.05,
2022-01-18 01:45:54.863,36.99,
2022-01-18 01:45:58.983,42.34,
2022-01-18 01:46:02.183,16.75,
2022-01-18 01:46:10.223,58.15,
2022-01-18 01:46:16.503,52.86,
2022-01-18 01:46:21.402,2.52,
2022-01-18 01:46:27.443,12.7,
2022-01-18 01:46:31.503,67.86,
2022-01-18 01:46:35.942,101.83,
2022-01-18 01:46:40.502,21.31,
2022-01-18 01:46:47.302,26.13,
2022-01-18 01:46:52.282,60.36,
2022-01-18 01:46:58.682,112.31,
2022-01-18 01:47:02.842,113.69,
2022-01-18 01:47:07.164,150.69,
2022-01-18 01:47:11.846,33.4,
2022-01-18 01:47:16.863,53.56,
2022-01-18 01:47:22.442,74.95,
2022-01-18 01:47:28.082,24.01,
2022-01-18 01:47:32.082,84.15,
2022-01-18 01:47:36.642,37.64,
2022-01-18 01:47:41.763,16.02,
2022-01-18 01:47:47.026,25.52,
2022-01-18 01:47:50.842,38.31,
2022-01-18 01:47:54.942,36.51,
2022-01-18 01:48:04.922,1.88,
2022-01-18 01:48:08.922,38.98,
2022-01-18 01:48:12.443,29.85,
2022-01-18 01:48:20.703,21.83,
2022-01-18 01:48:25.202,45.61,
2022-01-18 01:48:30.422,22.14,
2022-01-18 01:48:36.363,29.94,
2022-01-18 01:48:40.203,59.57,
2022-01-18 01:48:45.584,39.54,
2022-01-18 01:48:49.943,58.21,
2022-01-18 01:48:54.162,51.34,
2022-01-18 01:48:58.163,30.48,
2022-01-18 01:49:04.602,10.83,
2022-01-18 01:49:10.703,29.51,
2022-01-18 01:49:16.622,114.37,
2022-01-18 01:49:20.242,29.57,
2022-01-18 01:49:25.042,72.82,
2022-01-18 01:49:29.302,80.21,
2022-01-18 01:49:33.463,50.04,
2022-01-18 01:49:39.325,40.11,
2022-01-18 01:49:44.142,25.37,
2022-01-18 01:49:48.342,39.58,
2022-01-18 01:49:52.442,36.94,
2022-01-18 01:49:57.383,27.47,
2022-01-18 01:50:02.222,110.79,
2022-01-18 01:50:05.583,18.43,
2022-01-18 01:50:11.222,3.26,
2022-01-18 01:50:14.902,37.03,
2022-01-18 01:50:22.423,16.72,
2022-01-18 01:50:27.603,64.31,
2022-01-18 01:50:32.282,93.24,
2022-01-18 01:50:35.803,28,
2022-01-18 01:50:39.762,120.23,
2022-01-18 01:50:45.662,49,
2022-01-18 01:50:49.782,98.5,
2022-01-18 01:50:54.435,1.54,
2022-01-18 01:50:58.664,1.87,
2022-01-18 01:51:08.558,1.44,
2022-01-18 01:51:12.075,2.04,
2022-01-18 01:51:17.442,1.4,
2022-01-18 01:51:21.946,1.77,
2022-01-18 01:51:27.805,1.47,
2022-01-18 01:51:33.077,1.86,
2022-01-18 01:51:36.433,1.54,
2022-01-18 01:51:40.225,1.43,
2022-01-18 01:51:44.446,1.5,
2022-01-18 01:51:48.965,1.58,
2022-01-18 01:51:53.550,1.66,
2022-01-18 01:51:57.421,1.36,
2022-01-18 01:52:01.441,1.61,
2022-01-18 01:52:07.008,1.56,
2022-01-18 01:52:15.787,1.51,
2022-01-18 01:52:19.123,6.74,
2022-01-18 01:52:22.646,1.52,
2022-01-18 01:52:25.893,1.8,
2022-01-18 01:52:29.668,1.46,
2022-01-18 01:52:33.486,1.75,
2022-01-18 01:52:40.899,1.84,
2022-01-18 01:52:45.302,2.08,
2022-01-18 01:52:50.009,1.37,
2022-01-18 01:52:54.045,1.49,
2022-01-18 01:52:58.987,2.05,
2022-01-18 01:53:05.137,1.47,
2022-01-18 01:53:09.102,4.62,
2022-01-18 01:53:12.775,1.57,
2022-01-18 01:53:16.748,1.93,
2022-01-18 01:53:20.129,1.48,
2022-01-18 01:53:24.671,1.86,
2022-01-18 01:53:29.107,1.51,
2022-01-18 01:53:33.357,1.96,
2022-01-18 01:53:37.953,1.69,
2022-01-18 01:53:44.386,1.96,
2022-01-18 01:53:49.816,1.43,
2022-01-18 01:53:54.782,16.04,
2022-01-18 01:54:00.837,1.65,
2022-01-18 01:54:04.348,2.14,
2022-01-18 01:54:10.020,6.04,
2022-01-18 01:54:14.820,2.28,
2022-01-18 01:54:20.209,1.38,
2022-01-18 01:54:24.242,1.47,
2022-01-18 01:54:28.910,1.76,
2022-01-18 01:54:35.963,1.48,
2022-01-18 01:54:40.302,1.95,
2022-01-18 01:54:45.725,1.44,
2022-01-18 01:54:51.742,6.79,
2022-01-18 01:54:56.510,1.52,
2022-01-18 01:55:01.060,1.82,
