@timestamp,@billedDuration,@duration,@initDuration
2022-01-09 17:41:03.391,1233,118.67,1113.75
2022-01-09 17:51:23.858,1225,121.24,1102.93
2022-01-09 18:01:31.205,1497,127.19,1368.82
2022-01-09 18:11:53.440,1303,122.96,1179.11
2022-01-09 18:22:14.315,1239,124.25,1114
2022-01-09 18:32:34.591,1216,116.92,1098.36
2022-01-09 18:42:54.666,1265,131.22,1133.04
2022-01-09 18:53:14.781,1420,117.02,1302.34
2022-01-09 19:03:35.868,1328,140.42,1187.27
2022-01-09 19:13:56.291,1257,133.33,1123.36
2022-01-09 19:24:16.611,1200,119.13,1080.73
2022-01-09 19:34:36.915,1240,125.25,1114.29
2022-01-09 19:44:44.390,1505,115.72,1388.53
2022-01-09 19:55:04.035,1284,132.09,1151.6
2022-01-09 20:05:24.511,1258,125.42,1131.88
2022-01-09 20:15:46.567,1263,126.83,1135.37
2022-01-09 20:26:08.046,1243,126.26,1116.57
2022-01-09 20:36:29.205,1305,140.93,1163.27
2022-01-09 20:46:50.016,1238,120.46,1117.05
2022-01-09 20:56:56.347,1222,123.25,1097.81
2022-01-09 21:07:18.259,1195,119.53,1074.7
2022-01-09 21:17:38.687,1214,124.81,1088.54
2022-01-09 21:27:59.470,1323,118.08,1204.69
2022-01-09 21:38:20.290,1302,129.71,1171.8
2022-01-09 21:48:41.080,1309,112.73,1195.67
2022-01-09 21:59:01.293,1244,132.28,1110.89
2022-01-09 22:09:21.570,1222,116.34,1104.99
2022-01-09 22:19:41.874,1218,115.91,1101.7
2022-01-09 22:29:48.897,1227,115.53,1111.01
2022-01-09 22:40:08.847,1327,119.1,1207.03
2022-01-09 22:50:28.410,1242,119.34,1122.14
2022-01-09 23:00:49.783,1250,122.79,1127.14
2022-01-09 23:11:10.746,1251,119.23,1131.56
2022-01-09 23:21:31.183,1251,129.78,1120.77
2022-01-09 23:31:51.051,1304,127.32,1176.35
2022-01-09 23:42:12.555,1312,131.77,1179.43
2022-01-09 23:52:36.996,1288,131.27,1156.22
2022-01-10 00:02:43.799,1193,117.24,1075.72
2022-01-10 00:13:04.006,1186,118.74,1067.11
2022-01-10 00:23:24.299,1453,113.76,1338.79
2022-01-10 00:33:45.187,1239,120.83,1117.97
2022-01-10 00:44:05.429,1239,120.1,1118.01
2022-01-10 00:54:25.348,1234,116.44,1117.24
2022-01-10 01:04:45.224,1189,116.86,1071.81
2022-01-10 01:15:06.604,1266,122.16,1143.45
2022-01-10 01:25:26.513,1264,123.64,1139.77
2022-01-10 01:35:46.755,1257,126.51,1130.01
2022-01-10 01:46:06.806,1234,121.54,1111.48
2022-01-10 01:56:28.176,1241,122.39,1117.93
2022-01-10 02:06:47.763,1491,118.96,1371.89
2022-01-10 02:17:08.430,1236,124.34,1110.78
