@timestamp,@duration,@initDuration
2022-01-18 01:37:26.207,1.9,
2022-01-18 01:37:31.030,2.41,
2022-01-18 01:37:35.987,1.92,
2022-01-18 01:37:40.610,2.3,
2022-01-18 01:37:44.651,1.9,
2022-01-18 01:37:49.572,7.36,
2022-01-18 01:37:54.191,4.27,
2022-01-18 01:37:59.112,2.2,
2022-01-18 01:38:03.997,1.94,
2022-01-18 01:38:10.291,2.22,
2022-01-18 01:38:14.209,1.92,
2022-01-18 01:38:20.475,1.9,
2022-01-18 01:38:25.211,1.96,
2022-01-18 01:38:28.811,2.84,
2022-01-18 01:38:34.866,1.85,
2022-01-18 01:38:38.571,15.83,
2022-01-18 01:38:41.698,2.21,
2022-01-18 01:38:45.359,2.39,
2022-01-18 01:38:50.538,1.77,
2022-01-18 01:38:53.992,4.29,
2022-01-18 01:38:58.352,32.36,
2022-01-18 01:39:03.592,21.98,
2022-01-18 01:39:07.615,7.79,
2022-01-18 01:39:12.692,68.11,
2022-01-18 01:39:17.532,63.5,
2022-01-18 01:39:22.652,42.72,
2022-01-18 01:39:28.012,49.47,
2022-01-18 01:39:31.728,2.14,
2022-01-18 01:39:36.914,2.41,
2022-01-18 01:39:42.499,1.65,
2022-01-18 01:39:49.752,7.42,
2022-01-18 01:39:54.088,1.93,
2022-01-18 01:40:03.832,1.97,
2022-01-18 01:40:08.400,1.86,
2022-01-18 01:40:13.007,2.25,
2022-01-18 01:40:20.777,1.74,
2022-01-18 01:40:24.433,2.31,
2022-01-18 01:40:29.307,1.94,
2022-01-18 01:40:34.892,2.78,
2022-01-18 01:40:38.800,1.9,
2022-01-18 01:40:44.314,10.51,
2022-01-18 01:40:48.997,1.82,
2022-01-18 01:40:54.053,17.46,
2022-01-18 01:40:58.640,1.94,
2022-01-18 01:41:04.234,2.11,
2022-01-18 01:41:09.120,1.92,
2022-01-18 01:41:13.436,2.22,
2022-01-18 01:41:17.330,1.81,
2022-01-18 01:41:22.433,4.47,
2022-01-18 01:41:27.013,1.95,
2022-01-18 01:41:31.033,7.11,
2022-01-18 01:41:35.534,1.74,
2022-01-18 01:41:39.993,14.31,
2022-01-18 01:41:46.148,1.68,
2022-01-18 01:41:53.070,2.17,
2022-01-18 01:41:57.147,1.98,
2022-01-18 01:42:03.563,2.13,
2022-01-18 01:42:10.307,1.81,
2022-01-18 01:42:16.326,2.08,
2022-01-18 01:42:22.966,1.86,
2022-01-18 01:42:28.813,12.43,
2022-01-18 01:42:32.656,2.21,
2022-01-18 01:42:36.277,1.77,
2022-01-18 01:42:40.057,2.3,
2022-01-18 01:42:46.866,2.19,
2022-01-18 01:42:51.121,2.29,
2022-01-18 01:42:56.514,18.8,
2022-01-18 01:42:59.934,21.8,
2022-01-18 01:43:05.267,2.1,
2022-01-18 01:43:09.527,1.75,
2022-01-18 01:43:14.173,2.44,
2022-01-18 01:43:21.134,12.82,
2022-01-18 01:43:25.994,26.33,
2022-01-18 01:43:29.994,35.66,
2022-01-18 01:43:34.714,19.41,
2022-01-18 01:43:40.354,62.1,
2022-01-18 01:43:44.234,120.15,
2022-01-18 01:43:49.575,26.55,
2022-01-18 01:43:56.134,68.06,
2022-01-18 01:44:00.255,17.2,
2022-01-18 01:44:04.794,43.64,
2022-01-18 01:44:08.274,71.46,
2022-01-18 01:44:12.394,141.96,
2022-01-18 01:44:18.915,20.61,
2022-01-18 01:44:24.694,23.43,
2022-01-18 01:44:31.494,113.66,
2022-01-18 01:44:37.094,8.22,
2022-01-18 01:44:42.836,17.76,
2022-01-18 01:44:47.654,20.82,
2022-01-18 01:44:52.475,11.42,
2022-01-18 01:44:59.294,38.71,
2022-01-18 01:45:04.435,54.15,
2022-01-18 01:45:09.015,69.11,
2022-01-18 01:45:13.455,31.09,
2022-01-18 01:45:18.655,19.77,
2022-01-18 01:45:27.298,59.44,
2022-01-18 01:45:31.655,56.78,
2022-01-18 01:45:36.295,26.12,
2022-01-18 01:45:41.656,112.89,
2022-01-18 01:45:45.335,42.58,
2022-01-18 01:45:50.455,88.66,
2022-01-18 01:45:55.496,34.21,
2022-01-18 01:45:59.615,100.01,
2022-01-18 01:46:03.595,29.39,
2022-01-18 01:46:11.095,34.29,
2022-01-18 01:46:17.036,25.08,
2022-01-18 01:46:21.975,58.06,
2022-01-18 01:46:28.016,45.28,
2022-01-18 01:46:32.035,14.09,
2022-01-18 01:46:36.516,72.96,
2022-01-18 01:46:41.096,38,
2022-01-18 01:46:48.115,47.3,
2022-01-18 01:46:53.635,76.26,
2022-01-18 01:46:59.296,37.04,
2022-01-18 01:47:03.416,5.68,
2022-01-18 01:47:07.776,38.3,
2022-01-18 01:47:12.515,36.24,
2022-01-18 01:47:17.455,26.58,
2022-01-18 01:47:23.376,40.7,
2022-01-18 01:47:28.676,63.77,
2022-01-18 01:47:32.756,52.79,
2022-01-18 01:47:37.279,28.3,
2022-01-18 01:47:42.375,15.78,
2022-01-18 01:47:47.659,18.92,
2022-01-18 01:47:51.436,28.81,
2022-01-18 01:47:55.536,27.33,
2022-01-18 01:48:05.496,34.01,
2022-01-18 01:48:09.536,56.96,
2022-01-18 01:48:13.036,21.28,
2022-01-18 01:48:21.496,1.73,
2022-01-18 01:48:26.016,20.62,
2022-01-18 01:48:31.475,1.99,
2022-01-18 01:48:37.036,78.84,
2022-01-18 01:48:40.757,26.12,
2022-01-18 01:48:46.277,44.05,
2022-01-18 01:48:50.517,32.79,
2022-01-18 01:48:54.776,49.07,
2022-01-18 01:48:58.756,60.29,
2022-01-18 01:49:05.276,140.31,
2022-01-18 01:49:11.297,34.25,
2022-01-18 01:49:17.217,45.6,
2022-01-18 01:49:20.776,38.96,
2022-01-18 01:49:25.596,26.13,
2022-01-18 01:49:29.896,40.33,
2022-01-18 01:49:34.058,67.56,
2022-01-18 01:49:39.896,52.76,
2022-01-18 01:49:44.718,69.62,
2022-01-18 01:49:48.957,38.97,
2022-01-18 01:49:53.017,75.87,
2022-01-18 01:49:58.237,74.37,
2022-01-18 01:50:02.697,40.11,
2022-01-18 01:50:06.198,20.65,
2022-01-18 01:50:11.798,8.71,
2022-01-18 01:50:15.497,60.26,
2022-01-18 01:50:23.257,129.89,
2022-01-18 01:50:28.117,31.32,
2022-01-18 01:50:32.897,53.43,
2022-01-18 01:50:36.397,28.99,
2022-01-18 01:50:40.357,24.86,
2022-01-18 01:50:46.478,48.11,
2022-01-18 01:50:50.317,26.41,
2022-01-18 01:50:55.057,112.15,
2022-01-18 01:50:59.237,81.27,
2022-01-18 01:51:09.137,58.82,
2022-01-18 01:51:12.717,35.9,
2022-01-18 01:51:18.077,91.71,
2022-01-18 01:51:22.499,17.15,
2022-01-18 01:51:28.658,67.57,
2022-01-18 01:51:33.637,36.5,
2022-01-18 01:51:36.938,3.31,
2022-01-18 01:51:40.758,44.59,
2022-01-18 01:51:44.998,23.14,
2022-01-18 01:51:49.497,1.82,
2022-01-18 01:51:54.040,1.68,
2022-01-18 01:51:57.931,2.01,
2022-01-18 01:52:01.978,1.69,
2022-01-18 01:52:08.617,2.02,
2022-01-18 01:52:16.289,2.07,
2022-01-18 01:52:19.621,1.91,
2022-01-18 01:52:23.165,1.62,
2022-01-18 01:52:26.389,1.99,
2022-01-18 01:52:30.172,1.39,
2022-01-18 01:52:34.217,2.1,
2022-01-18 01:52:41.655,1.53,
2022-01-18 01:52:45.805,1.65,
2022-01-18 01:52:50.660,2.89,
2022-01-18 01:52:54.580,2.21,
2022-01-18 01:52:59.491,1.5,
2022-01-18 01:53:05.678,17.5,
2022-01-18 01:53:09.696,1.83,
2022-01-18 01:53:13.318,2.43,
2022-01-18 01:53:17.336,1.64,
2022-01-18 01:53:20.632,1.56,
2022-01-18 01:53:25.174,1.68,
2022-01-18 01:53:29.609,1.7,
2022-01-18 01:53:34.307,1.68,
2022-01-18 01:53:38.465,2.57,
2022-01-18 01:53:44.926,1.46,
2022-01-18 01:53:50.558,3.5,
2022-01-18 01:53:55.798,2.3,
2022-01-18 01:54:01.325,1.65,
2022-01-18 01:54:05.000,1.89,
2022-01-18 01:54:10.853,1.62,
2022-01-18 01:54:16.342,1.96,
2022-01-18 01:54:20.707,1.7,
2022-01-18 01:54:24.999,10.61,
2022-01-18 01:54:29.438,1.82,
2022-01-18 01:54:36.464,1.67,
2022-01-18 01:54:40.818,2.12,
2022-01-18 01:54:46.445,1.67,
2022-01-18 01:54:52.240,1.98,
2022-01-18 01:54:57.039,1.92,
2022-01-18 01:55:01.933,1.49,
2022-01-18 01:55:06.359,17.77,
2022-01-18 01:55:10.387,1.51,
2022-01-18 01:55:14.604,2.05,
2022-01-18 01:55:19.799,1.71,
2022-01-18 01:55:23.353,1.91,
2022-01-18 01:55:28.896,1.86,
2022-01-18 01:55:32.949,1.6,
2022-01-18 01:55:38.401,2.45,
2022-01-18 01:55:45.046,1.69,
2022-01-18 01:55:49.279,2.1,
2022-01-18 01:55:53.236,1.56,
2022-01-18 01:55:59.220,12.02,
2022-01-18 01:56:03.254,1.54,
2022-01-18 01:56:07.822,2,
2022-01-18 01:56:12.521,1.68,
2022-01-18 01:56:18.063,1.67,
2022-01-18 01:56:22.599,7.57,
2022-01-18 01:56:26.339,1.54,
2022-01-18 01:56:31.459,9.41,
2022-01-18 01:56:36.833,1.88,
2022-01-18 01:56:41.471,1.52,
2022-01-18 01:56:47.482,2,
2022-01-18 01:56:53.159,1.92,
2022-01-18 01:56:57.971,1.51,
2022-01-18 01:57:02.580,9.58,
2022-01-18 01:57:06.766,1.54,
2022-01-18 01:57:10.320,9.91,
2022-01-18 01:57:14.312,1.68,
2022-01-18 01:57:19.880,2.12,
2022-01-18 01:57:23.677,1.77,
2022-01-18 01:57:27.385,1.65,
2022-01-18 01:57:31.911,1.45,
2022-01-18 01:57:37.598,2.03,
2022-01-18 01:57:45.348,1.48,
2022-01-18 01:57:49.966,1.92,
2022-01-18 01:57:55.085,2.22,
2022-01-18 01:57:58.401,1.88,
2022-01-18 01:58:04.166,1.49,
2022-01-18 01:58:07.801,15.09,
2022-01-18 01:58:11.359,1.52,
2022-01-18 01:58:14.442,1.99,
2022-01-18 01:58:17.477,1.57,
2022-01-18 01:58:20.420,2.15,
2022-01-18 01:58:23.382,1.59,
2022-01-18 01:58:26.348,1.9,
2022-01-18 01:58:29.338,1.61,
2022-01-18 01:58:32.404,2.08,
2022-01-18 01:58:35.383,1.51,
2022-01-18 01:58:38.400,2.21,
2022-01-18 01:58:41.374,1.7,
2022-01-18 01:58:44.402,15.15,
2022-01-18 01:58:47.524,2.1,
2022-01-18 01:58:50.754,2.09,
2022-01-18 01:58:53.750,1.47,
2022-01-18 01:58:56.692,2.15,
2022-01-18 01:58:59.712,1.56,
2022-01-18 01:59:02.768,1.79,
2022-01-18 01:59:05.737,1.84,
2022-01-18 01:59:08.800,1.94,
2022-01-18 01:59:12.111,1.79,
2022-01-18 01:59:15.681,9.84,
2022-01-18 01:59:19.678,1.69,
2022-01-18 01:59:22.747,1.99,
2022-01-18 01:59:25.697,1.78,
2022-01-18 01:59:28.769,2.08,
2022-01-18 01:59:32.589,1.65,
2022-01-18 01:59:35.629,1.96,
2022-01-18 01:59:38.638,1.59,
2022-01-18 01:59:41.735,1.79,
2022-01-18 01:59:44.771,1.74,
2022-01-18 01:59:47.729,2.05,
2022-01-18 01:59:50.993,1.7,
2022-01-18 01:59:53.964,2.18,
2022-01-18 01:59:57.286,1.5,
2022-01-18 02:00:00.483,2.23,
2022-01-18 02:00:03.567,1.52,
2022-01-18 02:00:06.537,1.82,
2022-01-18 02:00:09.630,1.66,
2022-01-18 02:00:12.643,1.9,
2022-01-18 02:00:16.287,1.57,
2022-01-18 02:00:19.705,1.69,
2022-01-18 02:00:22.801,1.9,
2022-01-18 02:00:26.041,9.79,
2022-01-18 02:00:29.142,1.79,
2022-01-18 02:00:32.278,1.77,
2022-01-18 02:00:35.610,1.75,
2022-01-18 02:00:38.828,1.95,
2022-01-18 02:00:41.813,1.64,
2022-01-18 02:00:44.842,24.21,
2022-01-18 02:00:47.820,1.61,
2022-01-18 02:00:50.922,2.27,
2022-01-18 02:00:54.138,1.57,
2022-01-18 02:00:57.161,2.15,
2022-01-18 02:01:00.311,2.44,
2022-01-18 02:01:03.689,1.59,
2022-01-18 02:01:06.670,1.89,
2022-01-18 02:01:09.650,1.64,
2022-01-18 02:01:12.903,1.99,
2022-01-18 02:01:15.982,1.51,
2022-01-18 02:01:19.087,2.09,
2022-01-18 02:01:22.100,1.65,
2022-01-18 02:01:25.232,1.76,
2022-01-18 02:01:28.200,1.59,
2022-01-18 02:01:31.117,2.05,
2022-01-18 02:01:34.142,1.7,
2022-01-18 02:01:37.138,2.07,
2022-01-18 02:01:40.374,1.59,
2022-01-18 02:01:43.506,2.1,
2022-01-18 02:01:46.562,1.5,
2022-01-18 02:01:49.558,1.45,
2022-01-18 02:01:52.621,1.49,
2022-01-18 02:01:55.882,14.94,
2022-01-18 02:01:59.344,2.29,
2022-01-18 02:02:02.316,1.49,
2022-01-18 02:02:05.342,2.01,
2022-01-18 02:02:08.297,1.84,
2022-01-18 02:02:12.027,2.26,
2022-01-18 02:02:15.065,1.55,
2022-01-18 02:02:18.065,2.11,
2022-01-18 02:02:21.042,15.66,
2022-01-18 02:02:24.302,8.98,
2022-01-18 02:02:27.282,1.51,
2022-01-18 02:02:30.251,2.2,
2022-01-18 02:02:33.667,1.59,
2022-01-18 02:02:36.605,1.6,
2022-01-18 02:02:40.709,1.99,
2022-01-18 02:02:43.870,1.73,
2022-01-18 02:02:46.825,1.99,
2022-01-18 02:02:49.979,3.4,
2022-01-18 02:02:52.969,1.45,
2022-01-18 02:02:55.873,1.69,
2022-01-18 02:02:59.217,1.95,
2022-01-18 02:03:02.185,1.54,
