Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/default/app_lambda_image_second/,101,16,1700.0,1524.4476110197409,9.534541997709312,2813.4991670012823,14.306930693069306,0.0016789877331276084,0.0002659782547528885,1700,1800,1800,1900,2000,2200,2200,2500,2800,2800,2800
,Aggregated,101,16,1700.0,1524.4476110197409,9.534541997709312,2813.4991670012823,14.306930693069306,0.0016789877331276084,0.0002659782547528885,1700,1800,1800,1900,2000,2200,2200,2500,2800,2800,2800
