@timestamp,@duration,@initDuration
2022-01-18 01:29:04.620,2.41,
2022-01-18 01:29:08.734,1.83,
2022-01-18 01:29:13.157,1.62,
2022-01-18 01:29:17.859,1.73,
2022-01-18 01:29:21.138,2.14,
2022-01-18 01:29:26.849,1.58,
2022-01-18 01:29:30.495,2.23,
2022-01-18 01:29:34.561,1.59,
2022-01-18 01:29:39.064,2.03,
2022-01-18 01:29:45.109,1.6,
2022-01-18 01:29:49.936,12.89,
2022-01-18 01:29:55.964,1.69,
2022-01-18 01:30:01.331,9.1,
2022-01-18 01:30:05.524,1.59,
2022-01-18 01:30:09.334,2.16,
2022-01-18 01:30:14.146,1.64,
2022-01-18 01:30:18.377,1.77,
2022-01-18 01:30:21.382,2.08,
2022-01-18 01:30:26.340,3.18,
2022-01-18 01:30:32.212,1.72,
2022-01-18 01:30:36.952,1.83,
2022-01-18 01:30:41.604,1.68,
2022-01-18 01:30:46.404,2.02,
2022-01-18 01:30:53.245,1.51,
2022-01-18 01:30:57.545,3.17,
2022-01-18 01:31:01.610,1.62,
2022-01-18 01:31:05.616,2.04,
2022-01-18 01:31:10.947,1.71,
2022-01-18 01:31:17.525,2.4,
2022-01-18 01:31:22.533,1.59,
2022-01-18 01:31:26.648,1.96,
2022-01-18 01:31:30.158,1.57,
2022-01-18 01:31:34.773,1.81,
2022-01-18 01:31:39.697,1.47,
2022-01-18 01:31:43.697,1.96,
2022-01-18 01:31:51.661,1.66,
2022-01-18 01:31:57.311,2.22,
2022-01-18 01:32:03.919,1.55,
2022-01-18 01:32:08.558,1.91,
2022-01-18 01:32:16.930,1.54,
2022-01-18 01:32:21.607,1.95,
2022-01-18 01:32:26.729,1.66,
2022-01-18 01:32:32.245,2.76,
2022-01-18 01:32:36.439,1.65,
2022-01-18 01:32:40.476,1.86,
2022-01-18 01:32:43.857,1.47,
2022-01-18 01:32:48.878,1.77,
2022-01-18 01:32:55.147,1.57,
2022-01-18 01:32:59.422,2.26,
