@timestamp,@duration,@initDuration
2022-01-18 01:29:02.806,3.03,
2022-01-18 01:29:08.218,2.04,
2022-01-18 01:29:11.887,2.63,
2022-01-18 01:29:16.386,1.57,
2022-01-18 01:29:20.664,2.07,
2022-01-18 01:29:24.831,1.69,
2022-01-18 01:29:29.983,2.48,
2022-01-18 01:29:33.158,1.62,
2022-01-18 01:29:38.245,1.94,
2022-01-18 01:29:43.460,1.72,
2022-01-18 01:29:48.178,1.8,
2022-01-18 01:29:54.647,1.71,
2022-01-18 01:29:59.961,2.12,
2022-01-18 01:30:04.787,2.32,
2022-01-18 01:30:08.306,2.2,
2022-01-18 01:30:12.688,1.66,
2022-01-18 01:30:17.744,3.6,
2022-01-18 01:30:20.921,2.06,
2022-01-18 01:30:24.529,1.99,
2022-01-18 01:30:29.442,1.66,
2022-01-18 01:30:36.201,2.08,
2022-01-18 01:30:40.333,1.81,
2022-01-18 01:30:44.734,1.62,
2022-01-18 01:30:51.426,2.11,
2022-01-18 01:30:56.752,2.24,
2022-01-18 01:31:01.118,3.13,
2022-01-18 01:31:04.540,2.23,
2022-01-18 01:31:09.797,1.82,
2022-01-18 01:31:16.456,3.89,
2022-01-18 01:31:21.127,1.63,
2022-01-18 01:31:25.822,2.04,
2022-01-18 01:31:29.446,1.81,
2022-01-18 01:31:33.903,2.22,
2022-01-18 01:31:38.880,1.65,
2022-01-18 01:31:42.668,1.97,
2022-01-18 01:31:50.445,1.78,
2022-01-18 01:31:56.335,2.45,
2022-01-18 01:32:00.591,1.8,
2022-01-18 01:32:07.504,1.64,
2022-01-18 01:32:12.256,1.64,
2022-01-18 01:32:19.770,2.09,
2022-01-18 01:32:24.696,1.64,
2022-01-18 01:32:31.534,2.49,
2022-01-18 01:32:35.383,2.2,
2022-01-18 01:32:39.466,1.49,
2022-01-18 01:32:43.384,1.95,
2022-01-18 01:32:47.544,1.67,
2022-01-18 01:32:53.212,1.85,
2022-01-18 01:32:58.540,2.62,
2022-01-18 01:33:03.704,5.99,
2022-01-18 01:33:10.930,1.55,
2022-01-18 01:33:15.296,1.78,
2022-01-18 01:33:19.860,1.68,
2022-01-18 01:33:25.987,2.31,
2022-01-18 01:33:29.508,1.98,
2022-01-18 01:33:33.544,2.16,
2022-01-18 01:33:39.668,1.58,
2022-01-18 01:33:43.599,1.98,
2022-01-18 01:33:48.400,1.67,
2022-01-18 01:33:52.904,1.98,
2022-01-18 01:33:56.324,2.38,
2022-01-18 01:34:00.766,1.59,
2022-01-18 01:34:06.980,1.8,
2022-01-18 01:34:13.839,1.68,
2022-01-18 01:34:18.776,1.97,
2022-01-18 01:34:23.079,2.23,
2022-01-18 01:34:26.423,2.06,
2022-01-18 01:34:30.338,1.59,
2022-01-18 01:34:38.445,2.01,
2022-01-18 01:34:44.044,1.66,
2022-01-18 01:34:47.819,1.98,
2022-01-18 01:34:53.977,1.63,
2022-01-18 01:34:58.039,2.28,
2022-01-18 01:35:03.086,1.63,
2022-01-18 01:35:07.904,1.98,
2022-01-18 01:35:13.361,1.69,
2022-01-18 01:35:19.783,1.93,
2022-01-18 01:35:23.953,1.89,
2022-01-18 01:35:28.656,3.01,
2022-01-18 01:35:32.467,1.58,
2022-01-18 01:35:36.622,1.86,
2022-01-18 01:35:40.723,1.55,
2022-01-18 01:35:45.819,2.96,
2022-01-18 01:35:51.046,1.71,
2022-01-18 01:35:55.318,2.38,
2022-01-18 01:36:00.636,1.67,
2022-01-18 01:36:07.319,1.94,
2022-01-18 01:36:11.367,1.56,
2022-01-18 01:36:17.449,2.11,
2022-01-18 01:36:22.629,2.2,
2022-01-18 01:36:26.535,2.5,
2022-01-18 01:36:29.769,1.59,
2022-01-18 01:36:33.950,2.07,
2022-01-18 01:36:38.249,1.57,
