Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/default/app_lambda_image/,25,2,2000.0,1884.930361760085,13.680374999694322,2382.574750000458,15.64,0.0017304013230464719,0.00013843210584371776,2000,2100,2100,2100,2200,2300,2400,2400,2400,2400,2400
,Aggregated,25,2,2000.0,1884.930361760085,13.680374999694322,2382.574750000458,15.64,0.0017304013230464719,0.00013843210584371776,2000,2100,2100,2100,2200,2300,2400,2400,2400,2400,2400
